building_id,units,n_pins,bucket,unit_type,lat,lon,address,classes
16062150160000,1.0,1,sf,sf_detached,41.906835852172435,-87.78504628711653,1131 EDMER AVE,205
16062150170000,1.0,1,sf,sf_detached,41.90672609149442,-87.78504246721903,1127 EDMER AVE,205
16062150180000,1.0,1,sf,sf_detached,41.90661635872637,-87.78503863067068,1125 EDMER AVE,204
16062150190000,1.0,1,sf,sf_detached,41.90650662550043,-87.78503479375675,1121 EDMER AVE,204
16062150200000,1.0,1,sf,sf_detached,41.90638319649217,-87.78503052320433,1117 EDMER AVE,205
16062150210000,1.0,1,sf,sf_detached,41.90624604433934,-87.785025745588,1115 EDMER AVE,204
16062150220000,1.0,1,sf,sf_detached,41.90610889173033,-87.78502096822425,1111 EDMER AVE,206
16062150230000,1.0,1,sf,sf_detached,41.90597173912066,-87.78501619061848,1107 EDMER AVE,206
16062150240000,1.0,1,sf,sf_detached,41.90584929863479,-87.78501191070143,1101 EDMER AVE,205
16062160010000,1.0,1,sf,sf_detached,41.90541548588024,-87.79461246321115,1048 N OAK PARK AVE,206
16062160020000,1.0,1,sf,sf_detached,41.90527282184766,-87.79460866702001,1044 N OAK PARK AVE,205
16062160030000,1.0,1,sf,sf_detached,41.90513534577642,-87.79460500966094,1040 N OAK PARK AVE,204
16062160040000,1.0,1,sf,sf_detached,41.90499786987708,-87.79460139017972,1036 N OAK PARK AVE,204
16062160050000,1.0,1,sf,sf_detached,41.90486036651232,-87.79459777074852,1032 N OAK PARK AVE,205
16062160060000,1.0,1,sf,sf_detached,41.9047228629717,-87.79459411428323,1030 N OAK PARK AVE,205
16062160070000,1.0,1,sf,sf_detached,41.90458538688721,-87.7945904580568,1024 N OAK PARK AVE,206
16062160080000,1.0,1,sf,sf_detached,41.90445463502928,-87.79458700171129,1020 N OAK PARK AVE,206
16062160090000,1.0,1,sf,sf_detached,41.904310461892486,-87.79458318111443,1016 N OAK PARK AVE,278
16062160100000,1.0,1,sf,sf_detached,41.904172958338776,-87.79457952498825,1012 N OAK PARK AVE,205
16062160110000,1.0,1,sf,sf_detached,41.90403647021982,-87.79457593285116,1008 N OAK PARK AVE,205
16062160120000,1.0,1,sf,sf_detached,41.903905635968655,-87.79457247809836,1004 N OAK PARK AVE,205
16062160130000,1.0,1,sf,sf_detached,41.90378180037073,-87.79456918471314,1000 N OAK PARK AVE,206
16062160150000,1.0,1,sf,sf_detached,41.9051424223251,-87.79408969694339,1041 N EUCLID AVE,206
16062160160000,1.0,1,sf,sf_detached,41.90500530258841,-87.7940860018715,1037 N EUCLID AVE,203
16062160170000,1.0,1,sf,sf_detached,41.90486818302106,-87.79408230902126,1033 N EUCLID AVE,205
16062160180000,1.0,1,sf,sf_detached,41.90473106355538,-87.79407861166996,1029 N EUCLID AVE,206
16062160190000,1.0,1,sf,sf_detached,41.90459391635231,-87.79407491672872,1025 N EUCLID AVE,206
16062160200000,1.0,1,sf,sf_detached,41.90445679677511,-87.794071241028,1021 N EUCLID AVE,206
16062160210000,1.0,1,sf,sf_detached,41.90431967702192,-87.79406756291104,1017 N EUCLID AVE,206
16062160220000,1.0,1,sf,sf_detached,41.9041825577184,-87.7940638684144,1011 N EUCLID AVE,206
16062160230000,1.0,1,sf,sf_detached,41.90404538275975,-87.7940601922181,1009 N EUCLID AVE,205
16062160240000,1.0,1,sf,sf_detached,41.9039143289356,-87.79405667773028,1005 N EUCLID AVE,206
16062160250000,1.0,1,sf,sf_detached,41.90379049315055,-87.79405333864551,1001 N EUCLID AVE,204
16062160260000,1.0,1,sf,sf_detached,41.90542300123951,-87.79409721828297,1049 N EUCLID AVE,206
16062160270000,1.0,1,sf,sf_detached,41.90528058478043,-87.79409340322164,1045 N EUCLID AVE,207
16062170010000,1.0,1,sf,sf_detached,41.90543313841892,-87.79339864589474,1048 N EUCLID AVE,206
16062170020000,1.0,1,sf,sf_detached,41.90529220322347,-87.79339480140244,1044 N EUCLID AVE,206
16062170030000,1.0,1,sf,sf_detached,41.90515497374699,-87.79339103571448,1040 N EUCLID AVE,205
16062170040000,1.0,1,sf,sf_detached,41.9050176888985,-87.79338728690192,1036 N EUCLID AVE,206
16062170050000,1.0,1,sf,sf_detached,41.904880432296174,-87.79338355945869,1032 N EUCLID AVE,205
16062170060000,1.0,1,sf,sf_detached,41.90474317490034,-87.79337981091345,1028 N EUCLID AVE,205
16062170070000,1.0,1,sf,sf_detached,41.90460591750121,-87.79337604503282,1024 N EUCLID AVE,205
16062170080000,1.0,1,sf,sf_detached,41.90446863325691,-87.79337231534038,1020 N EUCLID AVE,205
16062170090000,1.0,1,sf,sf_detached,41.90433137647409,-87.79336858669744,1016 N EUCLID AVE,206
16062170100000,1.0,1,sf,sf_detached,41.90419411906504,-87.79336482085569,1012 N EUCLID AVE,205
16062170110000,1.0,1,sf,sf_detached,41.904056861647035,-87.79336105514007,1008 N EUCLID AVE,205
16062170120000,1.0,1,sf,sf_detached,41.90392646620994,-87.793357488069,1004 N EUCLID AVE,206
16062170130000,1.0,1,sf,sf_detached,41.903802630240065,-87.79335412344213,1000 N EUCLID AVE,206
16062170140000,1.0,1,sf,sf_detached,41.905440651270624,-87.79288402689207,1047 LINDEN AVE,205
16062170150000,1.0,1,sf,sf_detached,41.90530084144736,-87.79288015661034,1045 LINDEN AVE,206
16062170160000,1.0,1,sf,sf_detached,41.90516361195502,-87.79287637338763,1043 LINDEN AVE,206
16062170170000,1.0,1,sf,sf_detached,41.90502635438253,-87.79287260650156,1037 LINDEN AVE,206
16062170180000,1.0,1,sf,sf_detached,41.9048890974298,-87.79286882434553,1033 LINDEN AVE,205
16062170190000,1.0,1,sf,sf_detached,41.90475183984787,-87.79286502276244,1029 LINDEN AVE,206
16062170200000,1.0,1,sf,sf_detached,41.904614582262624,-87.79286122119336,1025 LINDEN AVE,206
16062170210000,1.0,1,sf,sf_detached,41.90447729766777,-87.79285743696315,1021 LINDEN AVE,205
16062170220000,1.0,1,sf,sf_detached,41.904340012789554,-87.79285365505262,1017 LINDEN AVE,206
16062170230000,1.0,1,sf,sf_detached,41.904202755644526,-87.79284985353378,1015 LINDEN AVE,206
16062170240000,1.0,1,sf,sf_detached,41.904065498048894,-87.79284605175903,1009 LINDEN AVE,205
16062170250000,1.0,1,sf,sf_detached,41.90393477274185,-87.79284243284596,1005 LINDEN AVE,205
16062170260000,1.0,1,sf,sf_detached,41.903810936592606,-87.79283901524816,1001 LINDEN AVE,206
16062180010000,0.0,1,none,none,41.90455832013341,-87.79216088219974,1038 LINDEN AVE,EX
16062180050000,1.0,1,sf,sf_detached,41.90394687792916,-87.79214382316368,1004 LINDEN AVE,205
16062180060000,1.0,1,sf,sf_detached,41.90382304159428,-87.79214036988176,1000 LINDEN AVE,206
16062180070000,0.0,1,none,none,41.90492761575491,-87.7916718947979,1025 COLUMBIAN AVE,EX
16062180080000,1.0,1,sf,sf_detached,41.90436086462135,-87.7916411839555,1017 COLUMBIAN AVE,206
16062180090000,1.0,1,sf,sf_detached,41.90422341436987,-87.79163744506876,1013 COLUMBIAN AVE,203
16062180100000,1.0,1,sf,sf_detached,41.90408599157716,-87.79163346407128,1007 COLUMBIAN AVE,203
16062180110000,1.0,1,sf,sf_detached,41.90389089701204,-87.79177739080856,652 BERKSHIRE ST,206
16062180120000,1.0,1,sf,sf_detached,41.90389473470732,-87.79154972948542,1001 COLUMBIAN AVE,206
16062180130000,0.0,1,none,none,41.90422161271691,-87.79215149484341,1012 LINDEN AVE,EX
16062180140000,0.0,1,none,none,41.90401546541075,-87.79214574186685,1006 LINDEN AVE,241
16062190060000,1.0,1,sf,sf_detached,41.904783968568736,-87.79095461698446,1030 COLUMBIAN AVE,205
16062190070000,1.0,1,sf,sf_detached,41.904646710427144,-87.79095070898256,1024 COLUMBIAN AVE,206
16062190080000,1.0,1,sf,sf_detached,41.90450945272955,-87.79094680172034,1020 COLUMBIAN AVE,203
16062190090000,1.0,1,sf,sf_detached,41.90437216757222,-87.79094289406453,1016 COLUMBIAN AVE,206
16062190100000,1.0,1,sf,sf_detached,41.90423490941782,-87.79093898635443,1010 COLUMBIAN AVE,204
16062190110000,1.0,1,sf,sf_detached,41.90409765126297,-87.79093507840733,1008 COLUMBIAN AVE,205
16062190120000,1.0,1,sf,sf_detached,41.903973759640905,-87.79093157189166,1004 COLUMBIAN AVE,206
16062190130000,1.0,1,sf,sf_detached,41.903849922939045,-87.79092806499908,1000 COLUMBIAN AVE,204
16062190140000,1.0,1,sf,sf_detached,41.90547237964446,-87.79045910378429,1049 N EAST AVE,204
16062190150000,1.0,1,sf,sf_detached,41.90533558796528,-87.79045513742695,1045 N EAST AVE,206
16062190160000,1.0,1,sf,sf_detached,41.90519810980416,-87.79045114100995,1041 N EAST AVE,206
16062190170000,1.0,1,sf,sf_detached,41.90506159299014,-87.7904471354424,1037 N EAST AVE,206
16062190180000,1.0,1,sf,sf_detached,41.90492507544354,-87.79044314915721,1033 N EAST AVE,206
16062190190000,1.0,1,sf,sf_detached,41.9047885306081,-87.79043918157649,1029 N EAST AVE,206
16062190200000,1.0,1,sf,sf_detached,41.9046520130578,-87.79043521279303,1025 N EAST AVE,206
16062190210000,1.0,1,sf,sf_detached,41.90451549567792,-87.79043124609811,1021 N EAST AVE,206
16062190220000,1.0,1,sf,sf_detached,41.90437897902133,-87.79042727706668,1015 N EAST AVE,205
16062190230000,1.0,1,sf,sf_detached,41.90424246163204,-87.79042331008063,1013 N EAST AVE,206
16062190240000,1.0,1,sf,sf_detached,41.90410594406576,-87.79041932369674,1009 N EAST AVE,205
16062190250000,1.0,1,sf,sf_detached,41.903975766580935,-87.79041552093702,1005 N EAST AVE,206
16062190260000,1.0,1,sf,sf_detached,41.903851929519334,-87.79041192454025,1003 N EAST AVE,206
16062190280000,0.0,1,none,none,41.90526052249406,-87.79096818553354,1040 COLUMBIAN AVE,EX
16062190290000,1.0,1,sf,sf_detached,41.90492122670986,-87.79095852427037,1032 COLUMBIAN AVE,206
16062200010000,1.0,1,sf,sf_detached,41.90548223532498,-87.78970011776471,1048 N EAST AVE,204
16062200020000,1.0,1,sf,sf_detached,41.90534500386397,-87.78969593813463,1044 N EAST AVE,206
16062200030000,1.0,1,sf,sf_detached,41.90520774476643,-87.7896917563508,1040 N EAST AVE,206
16062200040000,1.0,1,sf,sf_detached,41.905070485662534,-87.78968755722906,1036 N EAST AVE,206
16062200050000,1.0,1,sf,sf_detached,41.90493322565804,-87.78968335842637,1032 N EAST AVE,206
16062200060000,1.0,1,sf,sf_detached,41.90479596672445,-87.78967917908673,1028 N EAST AVE,206
16062200070000,1.0,1,sf,sf_detached,41.904658707613635,-87.7896749976548,1024 N EAST AVE,206
16062200080000,1.0,1,sf,sf_detached,41.904521447773085,-87.78967081832727,1020 N EAST AVE,206
16062200090000,1.0,1,sf,sf_detached,41.904384216112014,-87.78966663608871,1016 N EAST AVE,203
16062200100000,1.0,1,sf,sf_detached,41.904246956988175,-87.78966243676646,1012 N EAST AVE,205
16062200110000,1.0,1,sf,sf_detached,41.90411400668741,-87.7896583678326,1008 N EAST AVE,206
16062200120000,1.0,1,sf,sf_detached,41.90398778061915,-87.78965453425613,1004 N EAST AVE,204
16062200130000,1.0,1,sf,sf_detached,41.90386479363639,-87.78965078374546,1000 N EAST AVE,206
16062200140000,1.0,1,sf,sf_detached,41.90549088797248,-87.78906452212752,1047 FAIR OAKS AVE,206
16062200150000,1.0,1,sf,sf_detached,41.90533307068765,-87.78905948748908,1043 FAIR OAKS AVE,206
16062200160000,1.0,1,sf,sf_detached,41.90509977444022,-87.78905202678128,1037 FAIR OAKS AVE,206
16062200190000,1.0,1,sf,sf_detached,41.904804614596145,-87.78904261301483,1029 FAIR OAKS AVE,205
16062200200000,1.0,1,sf,sf_detached,41.904667326413815,-87.78903825068423,1025 FAIR OAKS AVE,206
16062200210000,1.0,1,sf,sf_detached,41.90453012132905,-87.78903388710356,1021 FAIR OAKS AVE,206
16062200220000,1.0,1,sf,sf_detached,41.904392861325306,-87.78902948809542,1015 FAIR OAKS AVE,206
16062200230000,1.0,1,sf,sf_detached,41.90425560024376,-87.78902508750892,1013 FAIR OAKS AVE,206
16062200240000,1.0,1,sf,sf_detached,41.90412267696666,-87.78902085314616,1009 FAIR OAKS AVE,205
16062200250000,1.0,1,sf,sf_detached,41.90400314696533,-87.78901703920289,1005 FAIR OAKS AVE,206
16062200260000,1.0,1,sf,sf_detached,41.90388117481141,-87.78901315236811,1001 FAIR OAKS AVE,206
16062200270000,1.0,1,sf,sf_detached,41.90494190204916,-87.78904699233821,1033 FAIR OAKS AVE,206
16062210030000,1.0,1,sf,sf_detached,41.90508987318939,-87.78823164482435,1036 FAIR OAKS AVE,206
16062210040000,1.0,1,sf,sf_detached,41.90495255694019,-87.78822706634685,1032 FAIR OAKS AVE,204
16062210050000,1.0,1,sf,sf_detached,41.904815158582565,-87.78822248430646,1028 FAIR OAKS AVE,203
16062210060000,1.0,1,sf,sf_detached,41.90467778785546,-87.78821792254391,1024 FAIR OAKS AVE,206
16062210070000,1.0,1,sf,sf_detached,41.904540444586914,-87.78821335981722,1020 FAIR OAKS AVE,206
16062210080000,1.0,1,sf,sf_detached,41.90440307295281,-87.78820877998808,1016 FAIR OAKS AVE,205
16062210090000,1.0,1,sf,sf_detached,41.90426570204105,-87.7882041988731,1010 FAIR OAKS AVE,203
16062210100000,1.0,1,sf,sf_detached,41.90413327186262,-87.7881997976893,1008 FAIR OAKS AVE,205
16062210120000,1.0,1,sf,sf_detached,41.90551063176834,-87.78761002829353,1049 N ELMWOOD AVE,206
16062210130000,1.0,1,sf,sf_detached,41.905373231635984,-87.78760524558967,1045 N ELMWOOD AVE,206
16062210140000,1.0,1,sf,sf_detached,41.90523588731638,-87.78760046496906,1041 N ELMWOOD AVE,205
16062210150000,1.0,1,sf,sf_detached,41.905098543170894,-87.78759570296447,1037 N ELMWOOD AVE,206
16062210160000,1.0,1,sf,sf_detached,41.904974949720625,-87.78759140852571,1033 N ELMWOOD AVE,205
16062210170000,1.0,1,sf,sf_detached,41.90484877609623,-87.78758702881643,1029 N ELMWOOD AVE,205
16062210180000,1.0,1,sf,sf_detached,41.90474889656281,-87.78758354498919,1027 N ELMWOOD AVE,206
16062210190000,1.0,1,sf,sf_detached,41.90463125848187,-87.78757945809531,1023 N ELMWOOD AVE,206
16062210200000,1.0,1,sf,sf_detached,41.9045076651921,-87.7875751666916,1021 N ELMWOOD AVE,206
16062210210000,1.0,1,sf,sf_detached,41.90438681637655,-87.78757096055324,1019 N ELMWOOD AVE,206
16062210220000,1.0,1,sf,sf_detached,41.90426670885705,-87.78756678587243,1015 N ELMWOOD AVE,206
16062210230000,1.0,1,sf,sf_detached,41.90414193429003,-87.78756242970627,1009 N ELMWOOD AVE,206
16062210240000,1.0,1,sf,sf_detached,41.904027645746694,-87.78755846372596,1005 N ELMWOOD AVE,205
16062210250000,1.0,1,sf,sf_detached,41.90390712615488,-87.78755428990442,1003 N ELMWOOD AVE,206
16062210260000,1.0,1,sf,sf_detached,41.90401796831528,-87.78819596693968,1004 FAIR OAKS AVE,206
16062210270000,1.0,1,sf,sf_detached,41.90389637879948,-87.78819191021033,1000 FAIR OAKS AVE,204
16062210280000,1.0,1,sf,sf_detached,41.90550195849336,-87.78824535090133,1046 FAIR OAKS AVE,278
16062210290000,1.0,1,sf,sf_detached,41.90535778082658,-87.78824053438314,1044 FAIR OAKS AVE,206
16062220010000,1.0,1,sf,sf_detached,41.90552380092396,-87.78684187092949,1048 N ELMWOOD AVE,206
16062220020000,1.0,1,sf,sf_detached,41.90539348225005,-87.7868372511243,1044 N ELMWOOD AVE,204
16062220030000,1.0,1,sf,sf_detached,41.90526459090316,-87.786832691829,1040 N ELMWOOD AVE,206
16062220040000,1.0,1,sf,sf_detached,41.90539668771736,-87.78653537217042,461 GREENFIELD ST,204
16062220050000,1.0,1,sf,sf_detached,41.90540068189419,-87.7864069062387,459 GREENFIELD ST,204
16062220060000,1.0,1,sf,sf_detached,41.90540279187845,-87.78625081828798,455 GREENFIELD ST,206
16062220070000,1.0,1,sf,sf_detached,41.905405237977725,-87.7860672111143,451 GREENFIELD ST,206
16062220080000,1.0,1,sf,sf_detached,41.905407683157904,-87.78588356714292,447 GREENFIELD ST,205
16062220090000,1.0,1,sf,sf_detached,41.90541018261523,-87.7856998880996,443 GREENFIELD ST,205
16062220100000,1.0,1,sf,sf_detached,41.90541222464529,-87.78554690339529,439 GREENFIELD ST,206
16062220110000,1.0,1,sf,sf_detached,41.90541383608804,-87.78542448610705,437 GREENFIELD ST,206
16062220120000,1.0,1,sf,sf_detached,41.90541550186579,-87.78530207042132,433 GREENFIELD ST,205
16062220130000,1.0,1,sf,sf_detached,41.90541711367598,-87.78517968958828,431 GREENFIELD ST,205
16062220140000,1.0,1,sf,sf_detached,41.905418779192615,-87.78505725500358,427 GREENFIELD ST,205
16062220150000,1.0,1,sf,sf_detached,41.90542041694685,-87.78493483728407,425 GREENFIELD ST,205
16062220170000,1.0,1,sf,sf_detached,41.905003259354615,-87.786988751025,1030 N ELMWOOD AVE,204
16062220180000,1.0,1,sf,sf_detached,41.90500525496896,-87.78684298599208,464 LENOX ST,204
16062220190000,1.0,1,sf,sf_detached,41.90500729990173,-87.78669606482237,460 LENOX ST,204
16062220200000,1.0,1,sf,sf_detached,41.905009317187165,-87.78654914297817,456 LENOX ST,204
16062220210000,1.0,1,sf,sf_detached,41.905011361916095,-87.78640225824888,452 LENOX ST,204
16062220220000,1.0,1,sf,sf_detached,41.90501364799924,-87.78623700264725,448 LENOX ST,205
16062220230000,1.0,1,sf,sf_detached,41.90501620329777,-87.78605337863931,446 LENOX ST,205
16062220240000,1.0,1,sf,sf_detached,41.90501873083747,-87.78586975393719,442 LENOX ST,205
16062220250000,1.0,1,sf,sf_detached,41.905021257913965,-87.78568609219218,438 LENOX ST,206
16062220260000,1.0,1,sf,sf_detached,41.905023812506585,-87.78550248694845,434 LENOX ST,206
16062220270000,1.0,1,sf,sf_detached,41.905026339168046,-87.78531889813769,430 LENOX ST,206
16062220280000,1.0,1,sf,sf_detached,41.905028893345985,-87.78513531077283,426 LENOX ST,206
16062220290000,1.0,1,sf,sf_detached,41.90503141942297,-87.78495170458456,422 LENOX ST,205
16062220300000,1.0,1,sf,sf_detached,41.905033740986994,-87.78478281241763,418 LENOX ST,205
16062220310000,1.0,1,sf,sf_detached,41.90503585836612,-87.78462861577833,414 LENOX ST,205
16062220320000,1.0,1,sf,sf_detached,41.90503861563435,-87.78443033199156,410 LENOX ST,205
16062220330000,1.0,1,sf,sf_detached,41.9050137685765,-87.78430557543945,408 LENOX ST,203
16062220350000,1.0,1,sf,sf_detached,41.90542225414936,-87.78479656812036,423 GREENFIELD ST,205
16062220370000,0.0,1,none,none,41.90521032946694,-87.78405401288134,1039 N RIDGELAND AVE,EX
16062220380000,1.0,1,sf,sf_detached,41.90501562037483,-87.7840839081932,402 LENOX ST,206
16062220390000,0.0,1,none,none,,,409 GREENFIELD ST,EX
16062220400000,1.0,1,sf,sf_detached,41.90547567,-87.78467074,419 GREENFIELD  ST,205
16062230010000,1.0,1,sf,sf_detached,41.90443287079836,-87.78694885040173,463 LENOX ST,205
16062230020000,1.0,1,sf,sf_detached,41.904435454526904,-87.7867651910801,459 LENOX ST 3,205
16062230030000,1.0,1,sf,sf_detached,41.904438010680195,-87.78658156723992,455 LENOX ST,206
16062230040000,1.0,1,sf,sf_detached,41.90444056636183,-87.78639792578166,451 LENOX ST,206
16062230050000,1.0,1,sf,sf_detached,41.90444314938401,-87.7862142849286,447 LENOX ST,205
16062230060000,1.0,1,sf,sf_detached,41.904445704480885,-87.78603062429389,443 LENOX ST,206
16062230070000,1.0,1,sf,sf_detached,41.90444825945352,-87.7858469833487,439 LENOX ST,204
16062230080000,1.0,1,sf,sf_detached,41.90445081413811,-87.78566337860818,435 LENOX ST,206
16062230090000,1.0,1,sf,sf_detached,41.9044533683536,-87.7854797364948,431 LENOX ST,203
16062230100000,1.0,1,sf,sf_detached,41.90445592126995,-87.78529611339638,427 LENOX ST,205
16062230110000,1.0,1,sf,sf_detached,41.90445850370756,-87.78511249053216,423 LENOX ST,205
16062230120000,1.0,1,sf,sf_detached,41.904461057743944,-87.78492800974803,419 LENOX ST,203
16062230130000,1.0,1,sf,sf_detached,41.904464720906745,-87.78468471639893,417 LENOX ST,205
16062230140000,1.0,1,sf,sf_detached,41.90446749323041,-87.78450105422053,411 LENOX ST,204
16062230150000,1.0,1,sf,sf_detached,41.90447020895597,-87.78432292217832,407 LENOX ST,204
16062230160000,1.0,1,sf,sf_detached,41.90447185980926,-87.78417318338421,1015 N RIDGELAND AVE,205
16062230170000,1.0,1,sf,sf_detached,41.904043985491064,-87.7868799456555,1000 N ELMWOOD AVE,206
16062230180000,1.0,1,sf,sf_detached,41.90404705289103,-87.7866595483642,452 BERKSHIRE ST,203
16062230190000,1.0,1,sf,sf_detached,41.904049070143174,-87.78651262902197,448 BERKSHIRE ST,206
16062230200000,1.0,1,sf,sf_detached,41.90405108703216,-87.78636569149407,444 BERKSHIRE ST,205
16062230210000,1.0,1,sf,sf_detached,41.90405337335283,-87.786200383328,442 BERKSHIRE ST,204
16062230220000,1.0,1,sf,sf_detached,41.90405592843142,-87.78601672501193,438 BERKSHIRE ST,204
16062230230000,1.0,1,sf,sf_detached,41.90405845593514,-87.7858331033778,432 BERKSHIRE ST,206
16062230240000,1.0,1,sf,sf_detached,41.904060983314594,-87.78564951758065,430 BERKSHIRE ST,205
16062230250000,1.0,1,sf,sf_detached,41.90406353751473,-87.78546585953343,426 BERKSHIRE ST,206
16062230260000,1.0,1,sf,sf_detached,41.9040660641373,-87.78528223789473,422 BERKSHIRE ST,206
16062230270000,1.0,1,sf,sf_detached,41.904068589109826,-87.78509861525866,418 BERKSHIRE ST,205
16062230280000,1.0,1,sf,sf_detached,41.90407109896174,-87.78491602817215,414 BERKSHIRE ST,205
16062230290000,1.0,1,sf,sf_detached,41.904074518457136,-87.78470220013557,410 BERKSHIRE ST,204
16062230300000,1.0,1,sf,sf_detached,41.90408360189666,-87.78457010493668,408 BERKSHIRE ST,204
16062230310000,1.0,1,sf,sf_detached,41.904084676216414,-87.78437224700158,400 BERKSHIRE ST,205
16062240010000,1.0,1,sf,sf_detached,41.90344770107016,-87.79456005322318,948 N OAK PARK AVE,206
16062240020000,1.0,1,sf,sf_detached,41.90328791186147,-87.79455592401209,944 N OAK PARK AVE,204
16062240030000,1.0,1,sf,sf_detached,41.903150682940165,-87.79455235694445,940 N OAK PARK AVE,203
16062240040000,1.0,1,sf,sf_detached,41.903013371921105,-87.79454879033858,936 N OAK PARK AVE,204
16062240050000,1.0,1,sf,sf_detached,41.90287600569677,-87.79454524223289,932 N OAK PARK AVE,204
16062240060000,1.0,1,sf,sf_detached,41.902738722302786,-87.79454169485666,928 N OAK PARK AVE,206
16062240070000,1.0,1,sf,sf_detached,41.90260141099324,-87.7945381302002,924 N OAK PARK AVE,206
16062240080000,1.0,1,sf,sf_detached,41.902464099958166,-87.79453456360757,920 N OAK PARK AVE,206
16062240090000,1.0,1,sf,sf_detached,41.90232676118272,-87.79453101579114,916 N OAK PARK AVE,205
16062240100000,1.0,1,sf,sf_detached,41.90218942285413,-87.79452745141171,912 N OAK PARK AVE,205
16062240110000,1.0,1,sf,sf_detached,41.902052083902525,-87.79452388466102,908 N OAK PARK AVE,206
16062240120000,1.0,1,sf,sf_detached,41.90189210288224,-87.79451975661502,904 N OAK PARK AVE,206
16062240130000,1.0,1,sf,sf_detached,41.903456420255424,-87.79404399026689,949 N EUCLID AVE,204
16062240140000,1.0,1,sf,sf_detached,41.9032967399023,-87.79403971574737,945 N EUCLID AVE,205
16062240150000,1.0,1,sf,sf_detached,41.903159620574165,-87.79403603682164,941 N EUCLID AVE,205
16062240160000,1.0,1,sf,sf_detached,41.90302230874464,-87.79403236309552,937 N EUCLID AVE,204
16062240170000,1.0,1,sf,sf_detached,41.90288494227633,-87.79402868643527,933 N EUCLID AVE,205
16062240180000,1.0,1,sf,sf_detached,41.90274765772677,-87.79402499307994,929 N EUCLID AVE,206
16062240190000,1.0,1,sf,sf_detached,41.902610346170434,-87.7940213003272,925 N EUCLID AVE,205
16062240200000,1.0,1,sf,sf_detached,41.90247300687403,-87.79401762632796,921 N EUCLID AVE,205
16062240210000,1.0,1,sf,sf_detached,41.90233569530542,-87.79401395009438,915 N EUCLID AVE,205
16062240220000,1.0,1,sf,sf_detached,41.90219838328902,-87.7940102566261,911 N EUCLID AVE,205
16062240230000,1.0,1,sf,sf_detached,41.90206104443001,-87.79400658310713,907 N EUCLID AVE,205
16062240240000,1.0,1,sf,sf_detached,41.90189214228998,-87.79400207148748,901 N EUCLID AVE,206
16062250010000,1.0,1,sf,sf_detached,41.90346820033517,-87.79334474536284,948 N EUCLID AVE,206
16062250020000,1.0,1,sf,sf_detached,41.90330871166623,-87.79334039714286,944 N EUCLID AVE,206
16062250030000,1.0,1,sf,sf_detached,41.90317170153604,-87.79333666420101,940 N EUCLID AVE,206
16062250040000,1.0,1,sf,sf_detached,41.90303438980074,-87.7933329356512,938 N EUCLID AVE,206
16062250050000,1.0,1,sf,sf_detached,41.90289705015535,-87.7933292070927,930 N EUCLID AVE,205
16062250060000,1.0,1,sf,sf_detached,41.90275973824052,-87.79332544182736,928 N EUCLID AVE,205
16062250070000,1.0,1,sf,sf_detached,41.90262242604511,-87.79332169599327,924 N EUCLID AVE,203
16062250080000,1.0,1,sf,sf_detached,41.902478362606885,-87.79331778443441,920 N EUCLID AVE,203
16062250090000,1.0,1,sf,sf_detached,41.902347801924336,-87.79331421931977,916 N EUCLID AVE,206
16062250100000,1.0,1,sf,sf_detached,41.90221048999624,-87.79331045409884,912 N EUCLID AVE,205
16062250130000,1.0,1,sf,sf_detached,41.90347689057389,-87.7928295267061,949 LINDEN AVE,205
16062250140000,1.0,1,sf,sf_detached,41.90331753884057,-87.79282512214871,945 LINDEN AVE,206
16062250150000,1.0,1,sf,sf_detached,41.90318063836718,-87.792821335578,941 LINDEN AVE,204
16062250160000,1.0,1,sf,sf_detached,41.9030433258255,-87.79281755165148,937 LINDEN AVE,206
16062250170000,1.0,1,sf,sf_detached,41.9029059864443,-87.79281377009767,933 LINDEN AVE,205
16062250180000,1.0,1,sf,sf_detached,41.90276867434898,-87.79280996949066,929 LINDEN AVE,205
16062250210000,1.0,1,sf,sf_detached,41.902356737310136,-87.7927986032789,917 LINDEN AVE,205
16062250220000,1.0,1,sf,sf_detached,41.90221942520158,-87.79279480244065,913 LINDEN AVE,206
16062250230000,1.0,1,sf,sf_detached,41.90208208517461,-87.79279101880401,909 LINDEN AVE,205
16062250240000,1.0,1,sf,sf_detached,41.90192204754394,-87.79278662099847,901 LINDEN AVE,205
16062250260000,1.0,1,sf,sf_detached,41.90263136179737,-87.79280618560347,925 LINDEN AVE,204
16062250270000,1.0,1,sf,sf_detached,41.902491387146625,-87.79280231579945,923 LINDEN AVE,206
16062250280000,1.0,1,sf,sf_detached,41.90207315078133,-87.79330672562914,908 N EUCLID AVE,205
16062250290000,1.0,1,sf,sf_detached,41.901906279264594,-87.79330218120202,900 N EUCLID AVE,205
16062260010000,1.0,1,sf,sf_detached,41.9034886940072,-87.79213101495729,948 LINDEN AVE,204
16062260020000,1.0,1,sf,sf_detached,41.90332947938356,-87.79212655751873,942 LINDEN AVE,206
16062260030000,1.0,1,sf,sf_detached,41.9031927153905,-87.79212271442938,940 LINDEN AVE,205
16062260040000,1.0,1,sf,sf_detached,41.90305540311459,-87.7921188782526,934 LINDEN AVE,205
16062260050000,1.0,1,sf,sf_detached,41.902918063376106,-87.79211504260496,930 LINDEN AVE,205
